lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,7559,,62,0.9364134073257446,24.811697006225586,8.041647911071777,1.4178112745285034,15.352237701416016,,,,,,,,,
,7559,,62,,,,,,13.545344352722168,5.237753868103027,1.663172960281372,6.6444172859191895,,,,,
0.0006864606823717715,7560,,,,,,,,,,,,,,,,
,7599,0.48700952529907227,63,,,,,,,,,,,,,,
,7649,0.44003432989120483,63,,,,,,,,,,,,,,
,7679,,63,0.8696783781051636,22.684980392456055,6.446610450744629,1.5507310628890991,14.687638282775879,,,,,,,,,
,7679,,63,,,,,,11.745861053466797,4.768189907073975,1.5756475925445557,5.402023792266846,,,,,
0.0006760117246286306,7680,,,,,,,,,,,,,,,,
,7699,0.4879703223705292,64,,,,,,,,,,,,,,
,7749,0.3903839588165283,64,,,,,,,,,,,,,,
,7799,0.6162635684013367,64,,,,,,,,,,,,,,
,7799,,64,0.9393137693405151,24.41293716430664,7.02259635925293,1.5950376987457275,15.795303344726562,,,,,,,,,
,7799,,64,,,,,,11.157990455627441,4.581936359405518,1.5199824571609497,5.056071758270264,,,,,
0.0006654743914466059,7800,,,,,,,,,,,,,,,,
,7849,0.3870178461074829,65,,,,,,,,,,,,,,
,7899,0.49083411693573,65,,,,,,,,,,,,,,
,7919,,65,0.9260759353637695,23.283119201660156,5.361098766326904,2.1488702297210693,15.773150444030762,,,,,,,,,
,7919,,65,,,,,,11.602370262145996,4.69688606262207,1.4659686088562012,5.439515113830566,,,,,
0.0006548539886902862,7920,,,,,,,,,,,,,,,,
,7949,0.425822377204895,66,,,,,,,,,,,,,,
,7999,0.3929271697998047,66,,,,,,,,,,,,,,
,8039,,66,0.9510289430618286,23.371732711791992,5.693398475646973,1.6836508512496948,15.994683265686035,,,,,,,,,
,8039,,66,,,,,,12.006064414978027,4.935565948486328,1.5987870693206787,5.471711158752441,,,,,
0.0006441558640522925,8040,,,,,,,,,,,,,,,,
