lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,2639,,21,,,,,,35.00392532348633,14.918283462524414,1.6302027702331543,18.4554386138916,,,,,
0.0009819994489175788,2640,,,,,,,,,,,,,,,,
,2649,1.1571881771087646,22,,,,,,,,,,,,,,
,2699,0.9536021947860718,22,,,,,,,,,,,,,,
,2749,1.0456671714782715,22,,,,,,,,,,,,,,
,2759,,22,1.0134081840515137,30.83739471435547,9.79175853729248,1.8830305337905884,19.16260528564453,,,,,,,,,
,2759,,22,,,,,,33.18202590942383,13.314201354980469,1.763269305229187,18.104555130004883,,,,,
0.0009788965329341228,2760,,,,,,,,,,,,,,,,
,2799,0.9903234243392944,23,,,,,,,,,,,,,,
,2849,1.1553699970245361,23,,,,,,,,,,,,,,
,2879,,23,0.9375168681144714,29.087284088134766,11.342490196228027,1.151971697807312,16.592823028564453,,,,,,,,,
,2879,,23,,,,,,31.904682159423828,12.379337310791016,1.7016934156417847,17.823652267456055,,,,,
0.0009755527298894293,2880,,,,,,,,,,,,,,,,
,2899,1.0425238609313965,24,,,,,,,,,,,,,,
,2949,1.0557363033294678,24,,,,,,,,,,,,,,
,2999,1.0378000736236572,24,,,,,,,,,,,,,,
,2999,,24,0.8872202634811401,28.93221092224121,10.4120512008667,1.1962782144546509,17.323881149291992,,,,,,,,,
,2999,,24,,,,,,29.962438583374023,11.18467903137207,1.6970993280410767,17.080659866333008,,,,,
0.0009719697234890296,3000,,,,,,,,,,,,,,,,
,3049,1.01243257522583,25,,,,,,,,,,,,,,
,3099,1.0350518226623535,25,,,,,,,,,,,,,,
,3119,,25,0.8898428678512573,26.761186599731445,8.130261421203613,1.7501107454299927,16.880815505981445,,,,,,,,,
,3119,,25,,,,,,29.452301025390625,10.9154052734375,1.7117340564727783,16.82516098022461,,,,,
0.0009681493178845487,3120,,,,,,,,,,,,,,,,
,3149,0.9865362644195557,26,,,,,,,,,,,,,,
,3199,1.0051829814910889,26,,,,,,,,,,,,,,
,3239,,26,0.892633855342865,27.027027130126953,7.421355724334717,1.7279574871063232,17.877714157104492,,,,,,,,,
,3239,,26,,,,,,27.7938232421875,9.900431632995605,1.8469620943069458,16.046428680419922,,,,,
0.0009640934367652599,3240,,,,,,,,,,,,,,,,
,3249,0.8911276459693909,27,,,,,,,,,,,,,,
